match_id,series_id,match_details,result,scores,date,venue,round,home,away,winner,win_by_runs,win_by_wickets,balls_remaining,innings1,innings1_runs,innings1_wickets,innings1_overs_batted,innings1_overs,innings2,innings2_runs,innings2_wickets,innings2_overs_batted,innings2_overs,D/L_method,target
947135,946653,"South Group:Glamorgan v Hampshire at Cardiff- Jun 3, 2016",Glamorgan won by 5 wickets (with 23 balls remaining),Hampshire 141 (18.3/20 ov); Glamorgan 143/5 (16.1/20 ov),03/06/2016,Cardiff,South Group,Glamorgan,Hampshire,Glamorgan,,5,23,Hampshire,141,10,18.3,20,Glamorgan,143,5,16.1,20,,
947143,946653,"North Group:Lancashire v Yorkshire at Manchester- Jun 3, 2016",Lancashire won by 26 runs,Lancashire 204/7 (20/20 ov); Yorkshire 178/7 (20/20 ov),03/06/2016,Manchester,North Group,Lancashire,Yorkshire,Lancashire,26,,,Lancashire,204,7,20,20,Yorkshire,178,7,20,20,,
947141,946653,"North Group:Northamptonshire v Worcestershire at Northampton- Jun 3, 2016",Northamptonshire won by 7 wickets (with 21 balls remaining),Worcestershire 144/6 (20/20 ov); Northamptonshire 147/3 (16.3/20 ov),03/06/2016,Northampton,North Group,Northamptonshire,Worcestershire,Northamptonshire,,7,21,Worcestershire,144,6,20,20,Northamptonshire,147,3,16.3,20,,
947137,946653,"North Group:Derbyshire v Leicestershire at Derby- Jun 3, 2016",Derbyshire won by 4 wickets (with 12 balls remaining),Leicestershire 120 (20/20 ov); Derbyshire 123/6 (18/20 ov),03/06/2016,Derby,North Group,Derbyshire,Leicestershire,Derbyshire,,4,12,Leicestershire,120,10,20,20,Derbyshire,123,6,18,20,,
947139,946653,"South Group:Sussex v Surrey at Hove- Jun 3, 2016",Surrey won by 23 runs,Surrey 205/4 (20/20 ov); Sussex 182/5 (20/20 ov),03/06/2016,Hove,South Group,Sussex,Surrey,Surrey,23,,,Surrey,205,4,20,20,Sussex,182,5,20,20,,
947129,946653,"North Group:Warwickshire v Durham at Birmingham- Jun 3, 2016",Warwickshire won by 9 wickets (with 14 balls remaining),Durham 154/9 (20/20 ov); Warwickshire 155/1 (17.4/20 ov),03/06/2016,Birmingham,North Group,Warwickshire,Durham,Warwickshire,,9,14,Durham,154,9,20,20,Warwickshire,155,1,17.4,20,,
947147,946653,"North Group:Nottinghamshire v Lancashire at Nottingham- Jun 4, 2016",Nottinghamshire won by 2 wickets (with 2 balls remaining),Lancashire 184/4 (20/20 ov); Nottinghamshire 185/8 (19.4/20 ov),04/06/2016,Nottingham,North Group,Nottinghamshire,Lancashire,Nottinghamshire,,2,2,Lancashire,184,4,20,20,Nottinghamshire,185,8,19.4,20,,
947145,946653,"North Group:Leicestershire v Durham at Leicester- Jun 4, 2016",Leicestershire won by 6 wickets (with 21 balls remaining),Durham 120/9 (20/20 ov); Leicestershire 123/4 (16.3/20 ov),04/06/2016,Leicester,North Group,Leicestershire,Durham,Leicestershire,,6,21,Durham,120,9,20,20,Leicestershire,123,4,16.3,20,,
947149,946653,"South Group:Kent v Hampshire at Canterbury- Jun 8, 2016",Kent won by 8 runs,Kent 193/3 (20/20 ov); Hampshire 185/9 (20/20 ov),08/06/2016,Canterbury,South Group,Kent,Hampshire,Kent,8,,,Kent,193,3,20,20,Hampshire,185,9,20,20,,
947233,946653,"South Group:Surrey v Hampshire at The Oval- Jun 9, 2016",Surrey won by 80 runs,Surrey 188/5 (20/20 ov); Hampshire 108 (16.3/20 ov),09/06/2016,The Oval,South Group,Surrey,Hampshire,Surrey,80,,,Surrey,188,5,20,20,Hampshire,108,10,16.3,20,,
947163,946653,"South Group:Somerset v Surrey at Taunton- Jun 10, 2016",Somerset won by 6 wickets (with 4 balls remaining),Surrey 186/4 (20/20 ov); Somerset 189/4 (19.2/20 ov),10/06/2016,Taunton,South Group,Somerset,Surrey,Somerset,,6,4,Surrey,186,4,20,20,Somerset,189,4,19.2,20,,
947161,946653,"North Group:Worcestershire v Northamptonshire at Worcester- Jun 10, 2016",Worcestershire won by 3 wickets (with 3 balls remaining),Northamptonshire 169/7 (20/20 ov); Worcestershire 170/7 (19.3/20 ov),10/06/2016,Worcester,North Group,Worcestershire,Northamptonshire,Worcestershire,,3,3,Northamptonshire,169,7,20,20,Worcestershire,170,7,19.3,20,,
947153,946653,"South Group:Gloucestershire v Glamorgan at Bristol- Jun 10, 2016",Glamorgan won by 6 wickets (with 7 balls remaining),Gloucestershire 168/8 (20/20 ov); Glamorgan 172/4 (18.5/20 ov),10/06/2016,Bristol,South Group,Gloucestershire,Glamorgan,Glamorgan,,6,7,Gloucestershire,168,8,20,20,Glamorgan,172,4,18.5,20,,
947157,946653,"North Group:Lancashire v Leicestershire at Manchester- Jun 10, 2016",Lancashire won by 9 wickets (with 5 balls remaining) (D/L method),"Leicestershire 131/3 (14/14 ov); Lancashire 77/1 (6.1/7 ov, target: 74)",10/06/2016,Manchester,North Group,Lancashire,Leicestershire,Lancashire,,9,5,Leicestershire,131,3,14,14,Lancashire,77,1,6.1,7,1,74
947159,946653,"South Group:Essex v Middlesex at Chelmsford- Jun 10, 2016",Middlesex won by 17 runs,Middlesex 173/8 (20/20 ov); Essex 156/8 (20/20 ov),10/06/2016,Chelmsford,South Group,Essex,Middlesex,Middlesex,17,,,Middlesex,173,8,20,20,Essex,156,8,20,20,,
947155,946653,"South Group:Sussex v Kent at Hove- Jun 10, 2016",Sussex won by 4 wickets (with 3 balls remaining),Kent 140 (20/20 ov); Sussex 143/6 (19.3/20 ov),10/06/2016,Hove,South Group,Sussex,Kent,Sussex,,4,3,Kent,140,10,20,20,Sussex,143,6,19.3,20,,
947165,946653,"North Group:Warwickshire v Yorkshire at Birmingham- Jun 10, 2016",No result (abandoned with a toss),,10/06/2016,Birmingham,North Group,Warwickshire,Yorkshire,No result (abandoned with a toss),,,,,,,,,,,,,,,
947151,946653,"North Group:Nottinghamshire v Derbyshire at Nottingham- Jun 10, 2016",Match abandoned without a ball bowled,,10/06/2016,Nottingham,North Group,Nottinghamshire,Derbyshire,Match abandoned without a ball bowled,,,,,,,,,,,,,,,
947167,946653,"South Group:Somerset v Glamorgan at Taunton- Jun 15, 2016",Match abandoned without a ball bowled,,15/06/2016,Taunton,South Group,Somerset,Glamorgan,Match abandoned without a ball bowled,,,,,,,,,,,,,,,
947173,946653,"South Group:Middlesex v Sussex at Lord's- Jun 16, 2016",No result (abandoned with a toss),,16/06/2016,Lord's,South Group,Middlesex,Sussex,No result (abandoned with a toss),,,,,,,,,,,,,,,
947171,946653,"North Group:Lancashire v Northamptonshire at Manchester- Jun 16, 2016",Match abandoned without a ball bowled,,16/06/2016,Manchester,North Group,Lancashire,Northamptonshire,Match abandoned without a ball bowled,,,,,,,,,,,,,,,
947169,946653,"South Group:Essex v Gloucestershire at Chelmsford- Jun 16, 2016",Gloucestershire won by 8 wickets (with 19 balls remaining),Essex 153/8 (20/20 ov); Gloucestershire 154/2 (16.5/20 ov),16/06/2016,Chelmsford,South Group,Essex,Gloucestershire,Gloucestershire,,8,19,Essex,153,8,20,20,Gloucestershire,154,2,16.5,20,,
947179,946653,"South Group:Glamorgan v Kent at Cardiff- Jun 17, 2016",Glamorgan won by 55 runs (D/L method),"Glamorgan 175/4 (16/16 ov); Kent 121 (15.5/16 ov, target: 177)",17/06/2016,Cardiff,South Group,Glamorgan,Kent,Glamorgan,55,,,Glamorgan,175,4,16,16,Kent,121,10,15.5,16,1,177
947185,946653,"South Group:Gloucestershire v Somerset at Bristol- Jun 17, 2016",Gloucestershire won by 4 wickets (with 1 ball remaining),Somerset 158/5 (20/20 ov); Gloucestershire 160/6 (19.5/20 ov),17/06/2016,Bristol,South Group,Gloucestershire,Somerset,Gloucestershire,,4,1,Somerset,158,5,20,20,Gloucestershire,160,6,19.5,20,,
947189,946653,"North Group:Leicestershire v Worcestershire at Leicester- Jun 17, 2016",Match abandoned without a ball bowled,,17/06/2016,Leicester,North Group,Leicestershire,Worcestershire,Match abandoned without a ball bowled,,,,,,,,,,,,,,,
947177,946653,"North Group:Northamptonshire v Durham at Northampton- Jun 17, 2016",Northamptonshire won by 26 runs,Northamptonshire 161/9 (20/20 ov); Durham 135/8 (20/20 ov),17/06/2016,Northampton,North Group,Northamptonshire,Durham,Northamptonshire,26,,,Northamptonshire,161,9,20,20,Durham,135,8,20,20,,
947181,946653,"South Group:Surrey v Middlesex at The Oval- Jun 17, 2016",Surrey won by 29 runs,Surrey 173/7 (20/20 ov); Middlesex 144 (19.3/20 ov),17/06/2016,The Oval,South Group,Surrey,Middlesex,Surrey,29,,,Surrey,173,7,20,20,Middlesex,144,10,19.3,20,,
947175,946653,"North Group:Derbyshire v Warwickshire at Derby- Jun 17, 2016",Warwickshire won by 4 wickets (with 0 balls remaining),Derbyshire 141/7 (20/20 ov); Warwickshire 145/6 (20/20 ov),17/06/2016,Derby,North Group,Derbyshire,Warwickshire,Warwickshire,,4,0,Derbyshire,141,7,20,20,Warwickshire,145,6,20,20,,
947187,946653,"South Group:Hampshire v Sussex at Southampton- Jun 17, 2016",Match abandoned without a ball bowled,,17/06/2016,Southampton,South Group,Hampshire,Sussex,Match abandoned without a ball bowled,,,,,,,,,,,,,,,
947183,946653,"North Group:Yorkshire v Nottinghamshire at Leeds- Jun 17, 2016",Match abandoned without a ball bowled,,17/06/2016,Leeds,North Group,Yorkshire,Nottinghamshire,Match abandoned without a ball bowled,,,,,,,,,,,,,,,
947191,946653,"North Group:Worcestershire v Nottinghamshire at Worcester- Jun 18, 2016",Nottinghamshire won by 4 wickets (with 7 balls remaining),Worcestershire 164/5 (20/20 ov); Nottinghamshire 167/6 (18.5/20 ov),18/06/2016,Worcester,North Group,Worcestershire,Nottinghamshire,Nottinghamshire,,4,7,Worcestershire,164,5,20,20,Nottinghamshire,167,6,18.5,20,,
947195,946653,"South Group:Somerset v Hampshire at Taunton- Jun 19, 2016",Somerset won by 6 wickets (with 26 balls remaining),Hampshire 133 (18.3/20 ov); Somerset 136/4 (15.4/20 ov),19/06/2016,Taunton,South Group,Somerset,Hampshire,Somerset,,6,26,Hampshire,133,10,18.3,20,Somerset,136,4,15.4,20,,
947197,946653,"North Group:Warwickshire v Lancashire at Birmingham- Jun 19, 2016",Warwickshire won by 18 runs (D/L method),"Warwickshire 144/9 (20/20 ov); Lancashire 39/4 (6.3/6.3 ov, target: 58)",19/06/2016,Birmingham,North Group,Warwickshire,Lancashire,Warwickshire,18,,,Warwickshire,144,9,20,20,Lancashire,39,4,6.3,6.3,1,58
947193,946653,"North Group:Yorkshire v Derbyshire at Leeds- Jun 19, 2016",Yorkshire won by 1 run (D/L method),"Derbyshire 153/9 (20/20 ov); Yorkshire 67/3 (9/9 ov, target: 67)",19/06/2016,Leeds,North Group,Yorkshire,Derbyshire,Yorkshire,1,,,Derbyshire,153,9,20,20,Yorkshire,67,3,9,9,1,67
947199,946653,"South Group:Middlesex v Somerset at Lord's- Jun 23, 2016",Middlesex won by 4 runs,Middlesex 92/3 (9/9 ov); Somerset 88/6 (9/9 ov),23/06/2016,Lord's,South Group,Middlesex,Somerset,Middlesex,4,,,Middlesex,92,3,9,9,Somerset,88,6,9,9,,
947213,946653,"North Group:Durham v Yorkshire at Chester-le-Street- Jun 24, 2016",Durham won by 6 runs (D/L method),"Yorkshire 134 (19.3/20 ov); Durham 68/3 (9.5/9.5 ov, target: 63)",24/06/2016,Chester-le-Street,North Group,Durham,Yorkshire,Durham,6,,,Yorkshire,134,10,19.3,20,Durham,68,3,9.5,9.5,1,63
947209,946653,"South Group:Glamorgan v Surrey at Cardiff- Jun 24, 2016",Glamorgan won by 9 wickets (with 25 balls remaining),Surrey 110 (19.2/20 ov); Glamorgan 114/1 (15.5/20 ov),24/06/2016,Cardiff,South Group,Glamorgan,Surrey,Glamorgan,,9,25,Surrey,110,10,19.2,20,Glamorgan,114,1,15.5,20,,
947211,946653,"North Group:Lancashire v Worcestershire at Manchester- Jun 24, 2016",Lancashire won by 96 runs,Lancashire 149/5 (20/20 ov); Worcestershire 53 (13.5/20 ov),24/06/2016,Manchester,North Group,Lancashire,Worcestershire,Lancashire,96,,,Lancashire,149,5,20,20,Worcestershire,53,10,13.5,20,,
947201,946653,"North Group:Leicestershire v Warwickshire at Leicester- Jun 24, 2016",Warwickshire won by 8 wickets (with 27 balls remaining),Leicestershire 125/7 (20/20 ov); Warwickshire 126/2 (15.3/20 ov),24/06/2016,Leicester,North Group,Leicestershire,Warwickshire,Warwickshire,,8,27,Leicestershire,125,7,20,20,Warwickshire,126,2,15.3,20,,
947207,946653,"North Group:Derbyshire v Nottinghamshire at Derby- Jun 24, 2016",Nottinghamshire won by 7 wickets (with 33 balls remaining),Derbyshire 114 (19.3/20 ov); Nottinghamshire 120/3 (14.3/20 ov),24/06/2016,Derby,North Group,Derbyshire,Nottinghamshire,Nottinghamshire,,7,33,Derbyshire,114,10,19.3,20,Nottinghamshire,120,3,14.3,20,,
947203,946653,"South Group:Essex v Hampshire at Chelmsford- Jun 24, 2016",Essex won by 5 wickets (with 7 balls remaining),Hampshire 135/8 (20/20 ov); Essex 136/5 (18.5/20 ov),24/06/2016,Chelmsford,South Group,Essex,Hampshire,Essex,,5,7,Hampshire,135,8,20,20,Essex,136,5,18.5,20,,
947205,946653,"South Group:Kent v Middlesex at Canterbury- Jun 24, 2016",Middlesex won by 40 runs,Middlesex 210/6 (20/20 ov); Kent 170/7 (20/20 ov),24/06/2016,Canterbury,South Group,Kent,Middlesex,Middlesex,40,,,Middlesex,210,6,20,20,Kent,170,7,20,20,,
947217,946653,"South Group:Hampshire v Gloucestershire at Southampton- Jun 25, 2016",No result (abandoned with a toss),,25/06/2016,Southampton,South Group,Hampshire,Gloucestershire,No result (abandoned with a toss),,,,,,,,,,,,,,,
947215,946653,"South Group:Surrey v Essex at The Oval- Jun 25, 2016",Essex won by 8 wickets (with 19 balls remaining),Surrey 117/9 (20/20 ov); Essex 121/2 (16.5/20 ov),25/06/2016,The Oval,South Group,Surrey,Essex,Essex,,8,19,Surrey,117,9,20,20,Essex,121,2,16.5,20,,
947221,946653,"North Group:Northamptonshire v Leicestershire at Northampton- Jun 26, 2016",Northamptonshire won by 6 wickets (with 13 balls remaining),Leicestershire 149/5 (20/20 ov); Northamptonshire 152/4 (17.5/20 ov),26/06/2016,Northampton,North Group,Northamptonshire,Leicestershire,Northamptonshire,,6,13,Leicestershire,149,5,20,20,Northamptonshire,152,4,17.5,20,,
947219,946653,"South Group:Sussex v Gloucestershire at Arundel- Jun 26, 2016",Gloucestershire won by 11 runs,Gloucestershire 184/4 (20/20 ov); Sussex 173/9 (20/20 ov),26/06/2016,Arundel,South Group,Sussex,Gloucestershire,Gloucestershire,11,,,Gloucestershire,184,4,20,20,Sussex,173,9,20,20,,
947223,946653,"North Group:Durham v Worcestershire at Chester-le-Street- Jun 30, 2016",No result,Worcestershire 103/5 (14.1/20 ov),30/06/2016,Chester-le-Street,North Group,Durham,Worcestershire,No result,,,,Worcestershire,103,5,14.1,20,,,,,,,
947225,946653,"South Group:Kent v Sussex at Canterbury- Jun 30, 2016",Kent won by 10 runs,Kent 166/6 (20/20 ov); Sussex 156/4 (20/20 ov),30/06/2016,Canterbury,South Group,Kent,Sussex,Kent,10,,,Kent,166,6,20,20,Sussex,156,4,20,20,,
947231,946653,"South Group:Somerset v Gloucestershire at Taunton- Jul 1, 2016",Gloucestershire won by 7 wickets (with 4 balls remaining),Somerset 167/7 (20/20 ov); Gloucestershire 168/3 (19.2/20 ov),01/07/2016,Taunton,South Group,Somerset,Gloucestershire,Gloucestershire,,7,4,Somerset,167,7,20,20,Gloucestershire,168,3,19.2,20,,
947227,946653,"North Group:Worcestershire v Derbyshire at Worcester- Jul 1, 2016",Derbyshire won by 7 wickets (with 7 balls remaining),Worcestershire 185/7 (20/20 ov); Derbyshire 188/3 (18.5/20 ov),01/07/2016,Worcester,North Group,Worcestershire,Derbyshire,Derbyshire,,7,7,Worcestershire,185,7,20,20,Derbyshire,188,3,18.5,20,,
947229,946653,"North Group:Nottinghamshire v Durham at Nottingham- Jul 1, 2016",No result (abandoned with a toss),,01/07/2016,Nottingham,North Group,Nottinghamshire,Durham,No result (abandoned with a toss),,,,,,,,,,,,,,,
947237,946653,"North Group:Yorkshire v Lancashire at Leeds- Jul 1, 2016",Yorkshire won by 5 runs,Yorkshire 141/7 (18/18 ov); Lancashire 136 (17.4/18 ov),01/07/2016,Leeds,North Group,Yorkshire,Lancashire,Yorkshire,5,,,Yorkshire,141,7,18,18,Lancashire,136,10,17.4,18,,
947235,946653,"South Group:Essex v Kent at Chelmsford- Jul 1, 2016",Essex won by 50 runs,Essex 204/3 (20/20 ov); Kent 154/9 (20/20 ov),01/07/2016,Chelmsford,South Group,Essex,Kent,Essex,50,,,Essex,204,3,20,20,Kent,154,9,20,20,,
947239,946653,"South Group:Sussex v Middlesex at Hove- Jul 1, 2016",Sussex won by 7 wickets (with 10 balls remaining),Middlesex 146 (17.4/20 ov); Sussex 147/3 (18.2/20 ov),01/07/2016,Hove,South Group,Sussex,Middlesex,Sussex,,7,10,Middlesex,146,10,17.4,20,Sussex,147,3,18.2,20,,
947241,946653,"North Group:Warwickshire v Northamptonshire at Birmingham- Jul 1, 2016",Northamptonshire won by 8 wickets (with 21 balls remaining) (D/L method),"Warwickshire 86/8 (16/16 ov); Northamptonshire 89/2 (12.3/16 ov, target: 86)",01/07/2016,Birmingham,North Group,Warwickshire,Northamptonshire,Northamptonshire,,8,21,Warwickshire,86,8,16,16,Northamptonshire,89,2,12.3,16,1,86
947243,946653,"North Group:Derbyshire v Northamptonshire at Chesterfield- Jul 3, 2016",Match abandoned without a ball bowled,,03/07/2016,Chesterfield,North Group,Derbyshire,Northamptonshire,Match abandoned without a ball bowled,,,,,,,,,,,,,,,
947245,946653,"South Group:Gloucestershire v Surrey at Bristol- Jul 6, 2016",Gloucestershire won by 6 wickets (with 6 balls remaining),Surrey 151/9 (20/20 ov); Gloucestershire 152/4 (19/20 ov),06/07/2016,Bristol,South Group,Gloucestershire,Surrey,Gloucestershire,,6,6,Surrey,151,9,20,20,Gloucestershire,152,4,19,20,,
947247,946653,"South Group:Somerset v Kent at Taunton- Jul 7, 2016",Kent won by 12 runs,Kent 187/5 (20/20 ov); Somerset 175/9 (20/20 ov),07/07/2016,Taunton,South Group,Somerset,Kent,Kent,12,,,Kent,187,5,20,20,Somerset,175,9,20,20,,
947249,946653,"South Group:Glamorgan v Sussex at Cardiff- Jul 7, 2016",Glamorgan won by 46 runs,Glamorgan 159/8 (20/20 ov); Sussex 113 (18.3/20 ov),07/07/2016,Cardiff,South Group,Glamorgan,Sussex,Glamorgan,46,,,Glamorgan,159,8,20,20,Sussex,113,10,18.3,20,,
947257,946653,"South Group:Middlesex v Glamorgan at Richmond- Jul 8, 2016",Glamorgan won by 9 wickets (with 21 balls remaining),Middlesex 144/8 (20/20 ov); Glamorgan 145/1 (16.3/20 ov),08/07/2016,Richmond,South Group,Middlesex,Glamorgan,Glamorgan,,9,21,Middlesex,144,8,20,20,Glamorgan,145,1,16.3,20,,
947261,946653,"North Group:Worcestershire v Lancashire at Worcester- Jul 8, 2016",Lancashire won by 7 wickets (with 11 balls remaining),Worcestershire 198 (19.4/20 ov); Lancashire 200/3 (18.1/20 ov),08/07/2016,Worcester,North Group,Worcestershire,Lancashire,Lancashire,,7,11,Worcestershire,198,10,19.4,20,Lancashire,200,3,18.1,20,,
947259,946653,"South Group:Gloucestershire v Kent at Bristol- Jul 8, 2016",Kent won by 3 runs,Kent 148/7 (20/20 ov); Gloucestershire 145/8 (20/20 ov),08/07/2016,Bristol,South Group,Gloucestershire,Kent,Kent,3,,,Kent,148,7,20,20,Gloucestershire,145,8,20,20,,
947253,946653,"North Group:Leicestershire v Derbyshire at Leicester- Jul 8, 2016",Leicestershire won by 9 wickets (with 25 balls remaining),Derbyshire 158 (19.5/20 ov); Leicestershire 164/1 (15.5/20 ov),08/07/2016,Leicester,North Group,Leicestershire,Derbyshire,Leicestershire,,9,25,Derbyshire,158,10,19.5,20,Leicestershire,164,1,15.5,20,,
947263,946653,"North Group:Northamptonshire v Nottinghamshire at Northampton- Jul 8, 2016",Nottinghamshire won by 6 wickets (with 18 balls remaining),Northamptonshire 122 (18.2/20 ov); Nottinghamshire 123/4 (17/20 ov),08/07/2016,Northampton,North Group,Northamptonshire,Nottinghamshire,Nottinghamshire,,6,18,Northamptonshire,122,10,18.2,20,Nottinghamshire,123,4,17,20,,
947265,946653,"South Group:Surrey v Somerset at The Oval- Jul 8, 2016",Surrey won by 15 runs,Surrey 154/8 (20/20 ov); Somerset 139/6 (20/20 ov),08/07/2016,The Oval,South Group,Surrey,Somerset,Surrey,15,,,Surrey,154,8,20,20,Somerset,139,6,20,20,,
947255,946653,"South Group:Hampshire v Essex at Southampton- Jul 8, 2016",Essex won by 3 runs,Essex 153/6 (20/20 ov); Hampshire 150/7 (20/20 ov),08/07/2016,Southampton,South Group,Hampshire,Essex,Essex,3,,,Essex,153,6,20,20,Hampshire,150,7,20,20,,
947251,946653,"North Group:Yorkshire v Warwickshire at Leeds- Jul 8, 2016",Yorkshire won by 2 runs,Yorkshire 156/6 (20/20 ov); Warwickshire 154 (20/20 ov),08/07/2016,Leeds,North Group,Yorkshire,Warwickshire,Yorkshire,2,,,Yorkshire,156,6,20,20,Warwickshire,154,10,20,20,,
947267,946653,"North Group:Nottinghamshire v Worcestershire at Nottingham- Jul 9, 2016",Nottinghamshire won by 9 wickets (with 46 balls remaining),Worcestershire 124/8 (20/20 ov); Nottinghamshire 128/1 (12.2/20 ov),09/07/2016,Nottingham,North Group,Nottinghamshire,Worcestershire,Nottinghamshire,,9,46,Worcestershire,124,8,20,20,Nottinghamshire,128,1,12.2,20,,
947273,946653,"North Group:Derbyshire v Yorkshire at Derby- Jul 10, 2016",Yorkshire won by 1 run,Yorkshire 166/6 (20/20 ov); Derbyshire 165/8 (20/20 ov),10/07/2016,Derby,North Group,Derbyshire,Yorkshire,Yorkshire,1,,,Yorkshire,166,6,20,20,Derbyshire,165,8,20,20,,
947271,946653,"North Group:Durham v Leicestershire at Chester-le-Street- Jul 10, 2016",Durham won by 5 wickets (with 9 balls remaining),Leicestershire 146/6 (20/20 ov); Durham 147/5 (18.3/20 ov),10/07/2016,Chester-le-Street,North Group,Durham,Leicestershire,Durham,,5,9,Leicestershire,146,6,20,20,Durham,147,5,18.3,20,,
947269,946653,"South Group:Glamorgan v Gloucestershire at Cardiff- Jul 10, 2016",Gloucestershire won by 9 wickets (with 23 balls remaining),Glamorgan 119/6 (20/20 ov); Gloucestershire 120/1 (16.1/20 ov),10/07/2016,Cardiff,South Group,Glamorgan,Gloucestershire,Gloucestershire,,9,23,Glamorgan,119,6,20,20,Gloucestershire,120,1,16.1,20,,
947275,946653,"North Group:Leicestershire v Nottinghamshire at Leicester- Jul 12, 2016",Match abandoned without a ball bowled,,12/07/2016,Leicester,North Group,Leicestershire,Nottinghamshire,Match abandoned without a ball bowled,,,,,,,,,,,,,,,
